"","JDate","Year","unitbox","RFID","Seconds","Nest","FemaleRFID","MaleRFID","focal","HatchDate","Offset","UniqueRecord","FullTime","Hours","HoursSq","Sex","JDateSq","treatment","Illumination","Location","HD","HD_Jdate","HDJ","FD","Sc.Seconds","Sc.Year","Sc.DOY","cloud","Sky.Cov.y"
"710",164,2018,"2109","04198E4E18",19945,"109","04195973B5","04198E4E18","Yes","5/29/18",15,"04198E4E18_164_19945",14189545,5.540278,30.69468,"M",26896,"Control_Predator",0.1,"Ithaca",2018-05-29,149,149,169,-0.272654198444711,"18",-0.00605937820412486,0.766666666666667,0.766666666666667
"711",164,2018,"490","04198E5371",19313,"90","04198E1AE1","04198E5371","Yes","6/4/18",9,"04198E5371_164_19313",14188913,5.364722,28.78024,"M",26896,"Control_Control",0.1,"Ithaca",2018-06-04,155,155,175,-0.647995512006924,"18",-0.00605937820412486,0.766666666666667,0.766666666666667
"712",164,2018,"238","041868F39C",19017,"38","04198E1000","041868F39C","Yes","5/31/18",13,"041868F39C_164_19017",14188617,5.2825,27.90481,"M",26896,"Control_Control",0.1,"Ithaca",2018-05-31,151,151,171,-0.82378827911834,"18",-0.00605937820412486,0.766666666666667,0.766666666666667
"713",164,2019,"1_47","04195A3D53",20837,"47","04195A3909","04195A3D53","Yes","6/4/19",9,"04195A3D53_164_20837",14190437,5.788055556,33.50158711,"M",26896,"Control_Control",48.1,"Ithaca",2019-06-04,155,155,175,0.257099680823475,"19",-0.00605937820412486,0,0
"714",164,2019,"1_81","04195A2012",20426,"81","04198E3A62","04195A2012","Yes","6/4/19",9,"04195A2012_164_20426",14190026,5.673888889,32.19301512,"M",26896,"Control_Control",48.1,"Ithaca",2019-06-04,155,155,175,0.0130090481113401,"19",-0.00605937820412486,0,0
"715",164,2019,"1_86","041917B329",20848,"86","04198E29B8","041917B329","Yes","6/10/19",3,"041917B329_164_20848",14190448,5.791111111,33.5369679,"M",26896,"Control_Control",48.1,"Ithaca",2019-06-10,161,161,181,0.263632520141805,"19",-0.00605937820412486,0,0
"716",164,2019,"2_103","04198EAB87",20424,"103","04198E21F5","04198EAB87","Yes","5/29/19",15,"04198EAB87_164_20424",14190024,5.673333333,32.18671111,"M",26896,"Control_Control",48.1,"Ithaca",2019-05-29,149,149,169,0.0118212591443711,"19",-0.00605937820412486,0,0
"717",164,2019,"2_116","04198E836E",28723,"116","419599803","04198E836E","Yes","6/2/19",11,"04198E836E_164_28723",14198323,7.978611111,63.65823526,"M",26896,"Control_Control",48.1,"Ithaca",2019-06-02,153,153,173,4.94055157758235,"19",-0.00605937820412486,0,0
"718",164,2019,"2_120","04198EA364",20972,"120","04198E8206","04198EA364","Yes","6/1/19",12,"04198EA364_164_20972",14190572,5.825555556,33.93709753,"M",26896,"Control_Control",48.1,"Ithaca",2019-06-01,152,152,172,0.337275436093885,"19",-0.00605937820412486,0,0
"719",164,2019,"2_39","04198E700D",19737,"39","0419599DAD","04198E700D","Yes","6/1/19",12,"04198E700D_164_19737",14189337,5.4825,30.05780625,"M",26896,"Control_Control",48.1,"Ithaca",2019-06-01,152,152,172,-0.39618425100949,"19",-0.00605937820412486,0,0
"720",164,2019,"2_78","04198E747F",20837,"78","04195A6DE8","04198E747F","Yes","6/10/19",3,"04198E747F_164_20837",14190437,5.788055556,33.50158711,"M",26896,"Control_Control",48.1,"Ithaca",2019-06-10,161,161,181,0.257099680823475,"19",-0.00605937820412486,0,0
"721",164,2019,"2_82","04198E48F4",21840,"82","04195A3E09","04198E48F4","Yes","6/5/19",8,"04198E48F4_164_21840",14191440,6.066666667,36.80444444,"M",26896,"Control_Control",48.1,"Ithaca",2019-06-05,156,156,176,0.852775847758443,"19",-0.00605937820412486,0,0
"722",165,2015,"111","041917AF9F",20868,"11","041917B3F3","041917AF9F","Yes","6/9/15",5,"041917AF9F_165_20868",14276868,5.796667,33.60134,"M",27225,"Long",4.7,"Ithaca",2015-06-09,160,160,180,0.275510409811495,"15",0.106589971136179,0.56,0.56
"723",165,2015,"223","04186EC024",19396,"23","04186E8BCC","04186EC024","Yes","6/1/15",13,"04186EC024_165_19396",14275396,5.387778,29.02815,"M",27225,"DMSO",4.7,"Ithaca",2015-06-01,152,152,172,-0.598702269877709,"15",0.106589971136179,0.56,0.56
"724",165,2015,"2119","041917A152",19591,"119","041917BF54","041917A152","Yes","6/7/15",7,"041917A152_165_19591",14275591,5.441944,29.61476,"M",27225,"Low",4.7,"Ithaca",2015-06-07,158,158,178,-0.482892845598229,"15",0.106589971136179,0.56,0.56
"725",165,2015,"278","041868D6F6",19237,"78","04186EA08B","041868D6F6","Yes","6/4/15",10,"041868D6F6_165_19237",14275237,5.343611,28.55418,"M",27225,"Low",4.7,"Ithaca",2015-06-04,155,155,175,-0.693131492751747,"15",0.106589971136179,0.56,0.56
"726",165,2015,"230","04186EB64A",18877,"30","04186E911F","04186EB64A","Yes","6/1/15",13,"04186EB64A_165_18877",14274877,5.243611,27.49546,"M",27225,"High",4.7,"Ithaca",2015-06-01,152,152,172,-0.906933506806172,"15",0.106589971136179,0.56,0.56
"727",165,2015,"225","04186EB852",19310,"25","0417F908FC","04186EB852","Yes","5/31/15",14,"04186EB852_165_19310",14275310,5.363889,28.7713,"M",27225,"Control",4.7,"Ithaca",2015-05-31,151,151,171,-0.649777195457377,"15",0.106589971136179,0.56,0.56
"728",165,2015,"294","041917A4C1",19471,"94","041917CDC2","041917A4C1","Yes","6/1/15",13,"041917A4C1_165_19471",14275471,5.408611,29.25307,"M",27225,"Low",4.7,"Ithaca",2015-06-01,152,152,172,-0.554160183616371,"15",0.106589971136179,0.56,0.56
"729",165,2015,"297","041917C661",19726,"97","041917BB20","041917C661","Yes","6/8/15",6,"041917C661_165_19726",14275726,5.479444,30.02431,"M",27225,"DMSO",4.7,"Ithaca",2015-06-08,159,159,179,-0.40271709032782,"15",0.106589971136179,0.56,0.56
"730",165,2015,"2106","04186EDC22",20852,"106","041868F0B6","04186EDC22","Yes","6/1/15",13,"04186EDC22_165_20852",14276852,5.792222,33.54984,"M",27225,"Control",4.7,"Ithaca",2015-06-01,152,152,172,0.266008098075743,"15",0.106589971136179,0.56,0.56
"731",165,2015,"295","04186EB588",19483,"95","04186EDF12","04186EB588","Yes","5/30/15",15,"04186EB588_165_19483",14275483,5.411944,29.28914,"M",27225,"Control",4.7,"Ithaca",2015-05-30,150,150,170,-0.547033449814556,"15",0.106589971136179,0.56,0.56
"732",165,2015,"2122","04186ED0B4",19117,"122","0419179F46","04186ED0B4","Yes","6/3/15",11,"04186ED0B4_165_19117",14275117,5.310278,28.19905,"M",27225,"Low",4.7,"Ithaca",2015-06-03,154,154,174,-0.764398830769889,"15",0.106589971136179,0.56,0.56
"733",165,2015,"272","041917BC6E",19569,"72","041868E6D5","041917BC6E","Yes","6/3/15",11,"041917BC6E_165_19569",14275569,5.435833,29.54828,"M",27225,"DMSO",4.7,"Ithaca",2015-06-03,154,154,174,-0.495958524234888,"15",0.106589971136179,0.56,0.56
"734",165,2015,"2118","04186EDC1F",18644,"118","0418946F4E","04186EDC1F","Yes","5/30/15",15,"04186EDC1F_165_18644",14274644,5.178889,26.82089,"M",27225,"High",4.7,"Ithaca",2015-05-30,150,150,170,-1.04531092145806,"15",0.106589971136179,0.56,0.56
"735",165,2015,"248","041868DD5F",20474,"48","0418944F2B","041868DD5F","Yes","5/30/15",15,"041868DD5F_165_20474",14276474,5.687222,32.3445,"M",27225,"Long",4.7,"Ithaca",2015-05-30,150,150,170,0.0415159833185968,"15",0.106589971136179,0.56,0.56
"736",165,2015,"234","0417F8D3A0",19125,"34","04186EC5DA","0417F8D3A0","Yes","5/30/15",15,"0417F8D3A0_165_19125",14275125,5.3125,28.22266,"M",27225,"Long",4.7,"Ithaca",2015-05-30,150,150,170,-0.759647674902012,"15",0.106589971136179,0.56,0.56
"737",165,2015,"224","041894311B",18813,"24","04186EA235","041894311B","Yes","5/30/15",15,"041894311B_165_18813",14274813,5.225833,27.30933,"M",27225,"High",4.7,"Ithaca",2015-05-30,150,150,170,-0.944942753749181,"15",0.106589971136179,0.56,0.56
"738",165,2015,"2109","041868DED0",19368,"109","04186EA0E2","041868DED0","Yes","6/4/15",10,"041868DED0_165_19368",14275368,5.38,28.9444,"M",27225,"Low",4.7,"Ithaca",2015-06-04,155,155,175,-0.615331315415276,"15",0.106589971136179,0.56,0.56
"739",165,2015,"243","041894677A",19340,"43","04186ECD76","041894677A","Yes","5/30/15",15,"041894677A_165_19340",14275340,5.372222,28.86077,"M",27225,"Low",4.7,"Ithaca",2015-05-30,150,150,170,-0.631960360952842,"15",0.106589971136179,0.56,0.56
"740",165,2015,"257","041917AA74",19422,"57","04189461DA","041917AA74","Yes","5/30/15",15,"041917AA74_165_19422",14275422,5.395,29.10602,"M",27225,"DMSO",4.7,"Ithaca",2015-05-30,150,150,170,-0.583261013307112,"15",0.106589971136179,0.56,0.56
"741",165,2016,"221","04186EC024",21030,"21","0418944F2B","04186EC024","Yes","5/29/16",13,"04186EC024_165_21030",14277030,5.841667,34.12507,"M",27225,"Control",74.8,"Ithaca",2016-05-29,150,150,170,0.371721316135986,"16",0.106589971136179,0.7,0.7
"742",165,2016,"465","041917D33E",21483,"65","04195977FE","041917D33E","Yes","6/7/16",6,"041917D33E_165_21483",14277483,5.9675,35.61106,"M",27225,"Control",74.8,"Ithaca",2016-06-07,159,159,179,0.640755517154471,"16",0.106589971136179,0.7,0.7
"743",165,2016,"277","041868D041",23237,"77","04186ED2D1","041868D041","Yes","5/25/16",17,"041868D041_165_23237",14279237,6.454722,41.66344,"M",27225,"Short Cort",74.8,"Ithaca",2016-05-25,146,146,166,1.68244644118631,"16",0.106589971136179,0.7,0.7
"744",165,2016,"223","041917CB1E",21167,"23","0418944A22","041917CB1E","Yes","5/27/16",15,"041917CB1E_165_21167",14277167,5.879722,34.57113,"M",27225,"Low Tape",74.8,"Ithaca",2016-05-27,148,148,168,0.453084860373365,"16",0.106589971136179,0.7,0.7
"745",165,2016,"298","041917B55B",20550,"98","041959C00D","041917B55B","Yes","6/2/16",10,"041917B55B_165_20550",14276550,5.708333,32.58507,"M",27225,"Short Cort",74.8,"Ithaca",2016-06-02,154,154,174,0.0866519640634198,"16",0.106589971136179,0.7,0.7
"746",165,2016,"2121","041917A152",20102,"121","041959947F","041917A152","Yes","6/7/16",4,"041917A152_165_20102",14276102,5.583889,31.17982,"M",27225,"Short Cort",74.8,"Ithaca",2016-06-07,159,159,179,-0.179412764537642,"16",0.106589971136179,0.7,0.7
"747",165,2016,"2106","041917C0C0",26723,"106","041917A917","041917C0C0","Yes","5/30/16",13,"041917C0C0_165_26723",14282723,7.423056,55.10175,"M",27225,"Long Cort",74.8,"Ithaca",2016-05-30,151,151,171,3.75276261061332,"16",0.106589971136179,0.7,0.7
"748",165,2016,"259","04191798B9",20243,"59","041959BEB6","04191798B9","Yes","6/4/16",8,"04191798B9_165_20243",14276243,5.623056,31.61875,"M",27225,"DMSO",74.8,"Ithaca",2016-06-04,156,156,176,-0.0956736423663259,"16",0.106589971136179,0.7,0.7
"749",165,2016,"2126","0418945C34",22585,"126","041917A424","0418945C34","Yes","5/30/16",13,"0418945C34_165_22585",14278585,6.273611,39.3582,"M",27225,"Long Cort",74.8,"Ithaca",2016-05-30,151,151,171,1.29522723795441,"16",0.106589971136179,0.7,0.7
"750",165,2016,"284","041868BD7F",22531,"84","0418945F71","041868BD7F","Yes","5/28/16",13,"041868BD7F_165_22531",14278531,6.258611,39.17021,"M",27225,"Low Tape",74.8,"Ithaca",2016-05-28,149,149,169,1.26315693584624,"16",0.106589971136179,0.7,0.7
"751",165,2016,"466","04195980BA",23855,"66","0419179966","04195980BA","Yes","6/5/16",8,"04195980BA_165_23855",14279855,6.626389,43.90903,"M",27225,"Predator",74.8,"Ithaca",2016-06-05,157,157,177,2.04947323197974,"16",0.106589971136179,0.7,0.7
"752",165,2016,"472","0419179480",22577,"72","0419597D74","0419179480","Yes","6/5/16",8,"0419179480_165_22577",14278577,6.271389,39.33032,"M",27225,"Short Cort",74.8,"Ithaca",2016-06-05,157,157,177,1.29047608208653,"16",0.106589971136179,0.7,0.7
"753",165,2016,"2115","041917AF93",25623,"115","041959B629","041917AF93","Yes","6/5/16",7,"041917AF93_165_25623",14281623,7.1175,50.65881,"M",27225,"DMSO",74.8,"Ithaca",2016-06-05,157,157,177,3.09947867878036,"16",0.106589971136179,0.7,0.7
"754",165,2016,"476","041917B8EB",25423,"76","0419597016","041917B8EB","Yes","6/3/16",10,"041917B8EB_165_25423",14281423,7.061944,49.87106,"M",27225,"Low Tape",74.8,"Ithaca",2016-06-03,155,155,175,2.98069978208346,"16",0.106589971136179,0.7,0.7
"755",165,2016,"287","041917C661",20587,"87","0419178E3A","041917C661","Yes","5/28/16",10,"041917C661_165_20587",14276587,5.718611,32.70251,"M",27225,"Low Tape",74.8,"Ithaca",2016-05-28,149,149,169,0.108626059952347,"16",0.106589971136179,0.7,0.7
"756",165,2018,"2103","04198EAB87",18653,"103","04198E0008","04198EAB87","Yes","5/31/18",14,"04198EAB87_165_18653",14274653,5.181389,26.84679,"M",27225,"Control_Stress",1.4,"Ithaca",2018-05-31,151,151,171,-1.0399658711067,"18",0.106589971136179,0.35,0.35
"757",165,2018,"2109","04198E4E18",19507,"109","04195973B5","04198E4E18","Yes","5/29/18",16,"04198E4E18_165_19507",14275507,5.418611,29.36135,"M",27225,"Control_Predator",1.4,"Ithaca",2018-05-29,149,149,169,-0.532779982210928,"18",0.106589971136179,0.35,0.35
"758",165,2018,"268","04198E7C2B",19384,"68","04198E1F9C","04198E7C2B","Yes","5/29/18",16,"04198E7C2B_165_19384",14275384,5.384444,28.99224,"M",27225,"Control_Stress",1.4,"Ithaca",2018-05-29,149,149,169,-0.605829003679523,"18",0.106589971136179,0.35,0.35
"759",165,2018,"461","04198E36D1",21677,"61","04198E2053","04198E36D1","Yes","5/30/18",15,"04198E36D1_165_21677",14277677,6.021389,36.25712,"M",27225,"Control_Stress",1.4,"Ithaca",2018-05-30,150,150,170,0.755971046950467,"18",0.106589971136179,0.35,0.35
"760",165,2018,"191","04195A627D",18135,"91","04198E3A62","04195A627D","Yes","6/1/18",13,"04195A627D_165_18135",14274135,5.0375,25.37641,"M",27225,"Control_Predator",1.4,"Ithaca",2018-06-01,152,152,172,-1.34760321355168,"18",0.106589971136179,0.35,0.35
"761",165,2018,"2121","041917A152",18939,"121","04198E7BAF","041917A152","Yes","6/3/18",11,"041917A152_165_18939",14274939,5.260833,27.67637,"M",27225,"Control_Predator",1.4,"Ithaca",2018-06-03,154,154,174,-0.870112048830132,"18",0.106589971136179,0.35,0.35
"762",165,2018,"112","04198E071F",18986,"12","04198E11D8","04198E071F","Yes","6/7/18",7,"04198E071F_165_18986",14274986,5.273889,27.8139,"M",27225,"Control_Control",1.4,"Ithaca",2018-06-07,158,158,178,-0.84219900810636,"18",0.106589971136179,0.35,0.35
"763",165,2018,"218","04198EAA7E",18559,"18","04198E69FD","04198EAA7E","Yes","6/2/18",12,"04198EAA7E_165_18559",14274559,5.155278,26.57689,"M",27225,"Control_Stress",1.4,"Ithaca",2018-06-02,153,153,173,-1.09579195255425,"18",0.106589971136179,0.35,0.35
"764",165,2018,"185","041917B329",18505,"85","0419597D7E","041917B329","Yes","6/4/18",10,"041917B329_165_18505",14274505,5.140278,26.42246,"M",27225,"Control_Control",1.4,"Ithaca",2018-06-04,155,155,175,-1.12786225466241,"18",0.106589971136179,0.35,0.35
"765",165,2018,"22","04198E700D",19049,"2","04198EA35C","04198E700D","Yes","6/1/18",13,"04198E700D_165_19049",14275049,5.291389,27.9988,"M",27225,"Control_Control",1.4,"Ithaca",2018-06-01,152,152,172,-0.804783655646836,"18",0.106589971136179,0.35,0.35
"766",165,2018,"418","04198E478E",19931,"18","04198E1D8E","04198E478E","Yes","6/5/18",9,"04198E478E_165_19931",14275931,5.536389,30.6516,"M",27225,"Control_Stress",1.4,"Ithaca",2018-06-05,156,156,176,-0.280968721213494,"18",0.106589971136179,0.35,0.35
"767",165,2018,"463","041917D33E",18915,"63","0419596D99","041917D33E","Yes","5/30/18",15,"041917D33E_165_18915",14274915,5.254167,27.60627,"M",27225,"Control_Stress",1.4,"Ithaca",2018-05-30,150,150,170,-0.88436551643376,"18",0.106589971136179,0.35,0.35
"768",165,2018,"238","041868F39C",18294,"38","04198E1000","041868F39C","Yes","5/31/18",14,"041868F39C_165_18294",14274294,5.081667,25.82334,"M",27225,"Control_Control",1.4,"Ithaca",2018-05-31,151,151,171,-1.25317399067764,"18",0.106589971136179,0.35,0.35
"769",165,2018,"175","04198E87A4",18645,"75","04198E6774","04198E87A4","Yes","6/6/18",8,"04198E87A4_165_18645",14274645,5.179167,26.82377,"M",27225,"Control_Stress",1.4,"Ithaca",2018-06-06,157,157,177,-1.04471702697458,"18",0.106589971136179,0.35,0.35
"770",165,2018,"212","04198E15CA",18171,"12","0419599DAD","04198E15CA","Yes","5/31/18",14,"04198E15CA_165_18171",14274171,5.0475,25.47726,"M",27225,"Control_Control",1.4,"Ithaca",2018-05-31,151,151,171,-1.32622301214624,"18",0.106589971136179,0.35,0.35
"771",165,2018,"490","04198E5371",18169,"90","04198E1AE1","04198E5371","Yes","6/4/18",10,"04198E5371_165_18169",14274169,5.046944,25.47165,"M",27225,"Control_Control",1.4,"Ithaca",2018-06-04,155,155,175,-1.32741080111321,"18",0.106589971136179,0.35,0.35
"772",165,2019,"1_47","04195A3D53",21573,"47","04195A3909","04195A3D53","Yes","6/4/19",10,"04195A3D53_165_21573",14277573,5.9925,35.91005625,"M",27225,"Control_Control",38.4,"Ithaca",2019-06-04,155,155,175,0.694206020668078,"19",0.106589971136179,0.54,0.54
"773",165,2019,"1_81","04195A2012",20044,"81","04198E3A62","04195A2012","Yes","6/4/19",10,"04195A2012_165_20044",14276044,5.567777778,31.00014938,"M",27225,"Control_Control",38.4,"Ithaca",2019-06-04,155,155,175,-0.213858644579744,"19",0.106589971136179,0.54,0.54
"774",165,2019,"1_86","041917B329",21218,"86","04198E29B8","041917B329","Yes","6/10/19",4,"041917B329_165_21218",14277218,5.893888889,34.73792623,"M",27225,"Control_Control",38.4,"Ithaca",2019-06-10,161,161,181,0.483373479031075,"19",0.106589971136179,0.54,0.54
"775",165,2019,"2_103","04198EAB87",20913,"103","04198E21F5","04198EAB87","Yes","5/29/19",16,"04198EAB87_165_20913",14276913,5.809166667,33.74641736,"M",27225,"Control_Control",38.4,"Ithaca",2019-05-29,149,149,169,0.302235661568298,"19",0.106589971136179,0.54,0.54
"776",165,2019,"2_116","04198E836E",20810,"116","419599803","04198E836E","Yes","6/2/19",12,"04198E836E_165_20810",14276810,5.780555556,33.41482253,"M",27225,"Control_Control",38.4,"Ithaca",2019-06-02,153,153,173,0.241064529769393,"19",0.106589971136179,0.54,0.54
"777",165,2019,"2_120","04198EA364",21856,"120","04198E8206","04198EA364","Yes","6/1/19",13,"04198EA364_165_21856",14277856,6.071111111,36.85839012,"M",27225,"Control_Control",38.4,"Ithaca",2019-06-01,152,152,172,0.862278159494195,"19",0.106589971136179,0.54,0.54
"778",165,2019,"2_39","04198E700D",20456,"39","0419599DAD","04198E700D","Yes","6/1/19",13,"04198E700D_165_20456",14276456,5.682222222,32.28764938,"M",27225,"Control_Control",38.4,"Ithaca",2019-06-01,152,152,172,0.0308258826158755,"19",0.106589971136179,0.54,0.54
"779",165,2019,"2_78","04198E747F",21511,"78","04195A6DE8","04198E747F","Yes","6/10/19",4,"04198E747F_165_21511",14277511,5.975277778,35.70394452,"M",27225,"Control_Control",38.4,"Ithaca",2019-06-10,161,161,181,0.657384562692038,"19",0.106589971136179,0.54,0.54
"780",166,2015,"223","04186EC024",19516,"23","04186E8BCC","04186EC024","Yes","6/1/15",14,"04186EC024_166_19516",14361916,5.421111,29.38845,"M",27556,"DMSO",1.1,"Ithaca",2015-06-01,152,152,172,-0.527434931859568,"15",0.219239320476484,0.55,0.55
"781",166,2015,"297","041917C661",19746,"97","041917BB20","041917C661","Yes","6/8/15",7,"041917C661_166_19746",14362146,5.485,30.08523,"M",27556,"DMSO",1.1,"Ithaca",2015-06-08,159,159,179,-0.390839200658129,"15",0.219239320476484,0.55,0.55
"782",166,2015,"230","04186EB64A",19475,"30","04186E911F","04186EB64A","Yes","6/1/15",14,"04186EB64A_166_19475",14361875,5.409722,29.26509,"M",27556,"High",1.1,"Ithaca",2015-06-01,152,152,172,-0.551784605682433,"15",0.219239320476484,0.55,0.55
"783",166,2015,"2119","041917A152",19838,"119","041917BF54","041917A152","Yes","6/7/15",8,"041917A152_166_19838",14362238,5.510556,30.36622,"M",27556,"Low",1.1,"Ithaca",2015-06-07,158,158,178,-0.336200908177554,"15",0.219239320476484,0.55,0.55
"784",166,2015,"294","041917A4C1",19616,"94","041917CDC2","041917A4C1","Yes","6/1/15",14,"041917A4C1_166_19616",14362016,5.448889,29.69039,"M",27556,"Low",1.1,"Ithaca",2015-06-01,152,152,172,-0.468045483511116,"15",0.219239320476484,0.55,0.55
"785",166,2015,"2122","04186ED0B4",19200,"122","0419179F46","04186ED0B4","Yes","6/3/15",12,"04186ED0B4_166_19200",14361600,5.333333,28.44444,"M",27556,"Low",1.1,"Ithaca",2015-06-03,154,154,174,-0.715105588640674,"15",0.219239320476484,0.55,0.55
"786",166,2015,"21","04186ED001",19731,"1","041917C439","04186ED001","Yes","6/3/15",12,"04186ED001_166_19731",14362131,5.480833,30.03953,"M",27556,"Control",1.1,"Ithaca",2015-06-03,154,154,174,-0.399747617910397,"15",0.219239320476484,0.55,0.55
"787",166,2015,"278","041868D6F6",20097,"78","04186EA08B","041868D6F6","Yes","6/4/15",11,"041868D6F6_166_20097",14362497,5.5825,31.16431,"M",27556,"Low",1.1,"Ithaca",2015-06-04,155,155,175,-0.182382236955065,"15",0.219239320476484,0.55,0.55
"788",166,2015,"272","041917BC6E",19349,"72","041868E6D5","041917BC6E","Yes","6/3/15",12,"041917BC6E_166_19349",14361749,5.374722,28.88764,"M",27556,"DMSO",1.1,"Ithaca",2015-06-03,154,154,174,-0.626615310601481,"15",0.219239320476484,0.55,0.55
"789",166,2015,"2106","04186EDC22",19850,"106","041868F0B6","04186EDC22","Yes","6/1/15",14,"04186EDC22_166_19850",14362250,5.513889,30.40297,"M",27556,"Control",1.1,"Ithaca",2015-06-01,152,152,172,-0.32907417437574,"15",0.219239320476484,0.55,0.55
"790",166,2015,"2109","041868DED0",19168,"109","04186EA0E2","041868DED0","Yes","6/4/15",11,"041868DED0_166_19168",14361568,5.324444,28.34971,"M",27556,"Low",1.1,"Ithaca",2015-06-04,155,155,175,-0.734110212112178,"15",0.219239320476484,0.55,0.55
