"","Illumination","dayofyear","starttime","endtime","site","NestNumber","year","nest","Sunrise","Sunset","Illumination.sc","dayofyear.sc","starttime.sc","endtime.sc","starttime.sq","starttime.sqrt","starttime.log","starttime.sqrtsc","Sunrisetime.sc","Sunsettime.sc"
"664",22.2,140,22836,74269,"CA","CA17",2007,17,21412,72834.20139,-1.38994530631981,-1.17157589288,1.11531518759184,-0.8828634165503,521482896,151.115849598909,10.0360935170841,1.12894265206894,1.01492103653625,0.845840269516234
"665",32,141,21548,74563,"CA","CA17",2007,17,21371,72882.25694,-1.07497909299188,-1.0793040804387,0.612745081840914,-0.810764889954731,464316304,146.79237037394,9.97803828380042,0.643471281405428,0.9950369867762,0.847144765675365
"666",42.2,142,21652,73855,"CA","CA17",2007,17,21332,72930.3125,-0.747157115854647,-0.987032267997398,0.653325276715212,-0.984389913184877,468809104,147.146185815331,9.98285310791687,0.683200226164112,0.976122890662977,0.84844926210595
"667",52.4,143,20028,74148,"CA","CA17",2007,17,21294,72977.3669,-0.419335138717416,-0.894760455556098,0.0196499259857824,-0.912536619672966,401120784,141.520316562676,9.90488657344983,0.051487127720776,0.95769377137317,0.849726581459702
"668",62.2,144,20451,74002,"CA","CA17",2007,17,21257,73023.42014,-0.104368925389489,-0.802488643114798,0.184702064753362,-0.948340649887092,418243401,143.006992836015,9.9257870600309,0.218421841777604,0.939749628906779,0.850976723736619
"669",71.4,145,20304,73803,"CA","CA17",2007,17,21223,73069.47338,0.191313642224484,-0.710216830673498,0.127343520075267,-0.997142033535114,412252416,142.492105044455,9.91857318995417,0.160606534035892,0.923260416910636,0.852226866013536
"670",79.7,146,20710,73466,"CA","CA17",2007,17,21190,73114.52546,0.458070741267525,-0.617945018232198,0.285762357757624,-1.07978558272799,428904100,143.909693905588,9.93837195438963,0.319783616113002,0.907256181737909,0.853449831213619
"671",86.9,147,20347,74157,"CA","CA17",2007,17,21158,73159.57755,0.689474489834982,-0.525673205790898,0.144121869879063,-0.910329521920041,414000409,142.642910794753,9.9206887598559,0.177540089279672,0.891736923388598,0.854672796685157
"672",92.7,148,20200,74304,"CA","CA17",2007,17,21129,73202.62731,0.875883065069878,-0.433401393349598,0.0867633252009683,-0.874280258622256,408040000,142.126704035519,9.9134378833893,0.119576678352636,0.877672595509535,0.85584140773157
"673",96.9,149,19915,74131,"CA","CA17",2007,17,21101,73245.67708,1.01086858506756,-0.341129580908298,-0.0244420165218688,-0.916705582095159,396607225,141.120515872073,9.89922849561574,0.00659462814813716,0.864093244453888,0.85701001904944
"674",98,150,19932,74347,"CA","CA17",2007,17,21075,73287.72569,1.04622193554314,-0.248857768466998,-0.0178087154366469,-0.863735236024945,397284624,141.180735229705,9.9000817594013,0.0133564911220916,0.851483847045072,0.858151453290475
"675",99.3,151,19941,74313,"CA","CA17",2007,17,21050,73328.77315,1.08800316792338,-0.156585956025698,-0.0142969678032942,-0.87207316086933,397643481,141.212605669607,9.90053319270969,0.016935133539007,0.839359426459673,0.859265710726131
"676",99.7,152,20097,74295,"CA","CA17",2007,17,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.0465733245081535,-0.876487356375182,403889409,141.763888208528,9.90832582917638,0.0788371055080283,0.828689936344522,0.860379967890331
"677",98,153,19967,75030,"CA","CA17",2007,17,21007,73408.86574,1.04622193554314,0.027957668856902,-0.00415191908471958,-0.696241039886259,398681089,141.304635451212,9.9018361897869,0.0272688999092996,0.818505423052786,0.861439871172318
"678",94.2,154,19621,74278,"CA","CA17",2007,17,20988,73446.90972,0.924092179354765,0.120229481298202,-0.139159105878059,-0.880656318797374,384983641,140.074979921469,9.8843557002201,-0.11080567485003,0.809290863407883,0.862472597377471
"679",88.3,155,19682,74624,"CA","CA17",2007,17,20970,73484.9537,0.734469663167543,0.212501293739502,-0.115357260807557,-0.795805671851568,387381124,140.292551477261,9.88745979145893,-0.0863751743406783,0.800561280586395,0.863505323582624
"680",80.5,156,19578,75496,"CA","CA17",2007,17,20954,73520.99537,0.483782268886131,0.304773106180802,-0.155937455681855,-0.581962422901445,383298084,139.921406510941,9.88216176582138,-0.128050002907868,0.79280165141174,0.864483695905564
"681",71.1,157,19345,75211,"CA","CA17",2007,17,20941,73556.03588,0.181671819367506,0.397044918622102,-0.246852699967543,-0.651853851744088,374229025,139.086304142428,9.87018926713461,-0.221821308467747,0.786496952707332,0.865434891151668
"682",60.4,158,19293,75004,"CA","CA17",2007,17,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.267142797404692,-0.702617100061377,372219849,138.899244058418,9.86749761480297,-0.242825761283499,0.780192254002925,0.866358909320939
"683",48.9,159,19725,74969,"CA","CA17",2007,17,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.0985789110037602,-0.711200257989421,389075625,140.445719051881,9.88964214571408,-0.06917641646008,0.775342485768765,0.867255750684831
"684",37.2,160,19656,75324,"CA","CA17",2007,17,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.125502309526131,-0.62414251329069,386358336,140.199857346575,9.88613791420102,-0.096783538608236,0.770977694358021,0.868125414700432
"685",79.7,146,20537,73846,"CA","CA24",2007,24,21190,73114.52546,0.458070741267525,-0.617945018232198,0.218258764360955,-0.986597010937803,421768369,143.307361988141,9.92998341634009,0.25214945243558,0.907256181737909,0.853449831213619
"686",86.9,147,19846,74287,"CA","CA24",2007,24,21158,73159.57755,0.689474489834982,-0.525673205790898,-0.0513654150442399,-0.878449221044449,393863716,140.875831852025,9.89575775447419,-0.0208802550214587,0.891736923388598,0.854672796685157
"687",92.7,148,20399,74088,"CA","CA24",2007,24,21129,73202.62731,0.875883065069878,-0.433401393349598,0.164411967316213,-0.92725060469247,416119201,142.825067827745,9.92324115902296,0.197993992231663,0.877672595509535,0.85584140773157
"688",96.9,149,19958,74226,"CA","CA24",2007,24,21101,73245.67708,1.01086858506756,-0.341129580908298,-0.00766366671807233,-0.893408439147611,398321764,141.272785772774,9.90138534444426,0.0236925887390059,0.864093244453888,0.85701001904944
"689",98,150,20174,74511,"CA","CA24",2007,24,21075,73287.72569,1.04622193554314,-0.248857768466998,0.0766182764823937,-0.823517010304967,406990276,142.035206903077,9.91214992561478,0.109302721664777,0.851483847045072,0.858151453290475
"690",99.3,151,20339,74339,"CA","CA24",2007,24,21050,73328.77315,1.08800316792338,-0.156585956025698,0.141000316427194,-0.865697100694212,413674921,142.614865985282,9.9202955041855,0.174391016187012,0.839359426459673,0.859265710726131
"691",99.7,152,20088,74330,"CA","CA24",2007,24,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.0430615768748008,-0.867904198447138,403527744,141.732141732213,9.90787790083742,0.0752723826150578,0.828689936344522,0.860379967890331
"692",98,153,20580,74520,"CA","CA24",2007,24,21007,73408.86574,1.04622193554314,0.027957668856902,0.235037114164751,-0.821309912552042,423536400,143.457310723434,9.93207500938804,0.268986775865254,0.818505423052786,0.861439871172318
"693",94.2,154,20485,73924,"CA","CA24",2007,24,20988,73446.90972,0.924092179354765,0.120229481298202,0.197968666923805,-0.967468830412447,419635225,143.125818774951,9.92744818998097,0.23176447358959,0.809290863407883,0.862472597377471
"694",88.3,155,19881,74364,"CA","CA24",2007,24,20970,73484.9537,0.734469663167543,0.212501293739502,-0.0377086186923125,-0.859566273602752,395254161,141,9.89751978075634,-0.00693776152176013,0.800561280586395,0.863505323582624
"695",80.5,156,19846,74857,"CA","CA24",2007,24,20954,73520.99537,0.483782268886131,0.304773106180802,-0.0513654150442399,-0.738666363359162,393863716,140.875831852025,9.89575775447419,-0.0208802550214587,0.79280165141174,0.864483695905564
"696",71.1,157,18982,74822,"CA","CA24",2007,24,20941,73556.03588,0.181671819367506,0.397044918622102,-0.388493187846104,-0.747249521287206,360316324,137.775179186964,9.85124644069044,-0.369043856818249,0.786496952707332,0.865434891151668
"697",60.4,158,19103,74615,"CA","CA24",2007,24,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.341279691886584,-0.798012769604494,364924609,138.213602803776,9.85760066976365,-0.319814497057266,0.780192254002925,0.866358909320939
"698",48.9,159,19716,74287,"CA","CA24",2007,24,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.102090658637113,-0.878449221044449,388720656,140.413674547745,9.88918576782527,-0.0727746040622243,0.775342485768765,0.867255750684831
"699",37.2,160,20520,74762,"CA","CA24",2007,24,20909,73655.15046,-0.907854163470937,0.673860355946002,0.211625463275733,-0.76196350630671,421070400,143.24803663576,9.9291552992847,0.245487974806845,0.770977694358021,0.868125414700432
"700",79.7,146,20736,70727,"CA","CA29",2007,29,21190,73114.52546,0.458070741267525,-0.617945018232198,0.295907406476199,-1.75147899886835,429981696,144,9.939626599152,0.329923834477029,0.907256181737909,0.853449831213619
"701",86.9,147,20364,73786,"CA","CA29",2007,29,21158,73159.57755,0.689474489834982,-0.525673205790898,0.150755170964285,-1.00131099595731,414692496,142.702487714826,9.92152391502223,0.184229814739753,0.891736923388598,0.854672796685157
"702",92.7,148,19276,73915,"CA","CA29",2007,29,21129,73202.62731,0.875883065069878,-0.433401393349598,-0.273776098489914,-0.969675928165373,371564176,138.838035134469,9.86661607776022,-0.249698739887139,0.877672595509535,0.85584140773157
"703",96.9,149,19449,73812,"CA","CA29",2007,29,21101,73245.67708,1.01086858506756,-0.341129580908298,-0.206272505093245,-0.994934935782188,378263601,139.459671590034,9.8755509338431,-0.179896923702957,0.864093244453888,0.85701001904944
"704",98,150,20218,74088,"CA","CA29",2007,29,21075,73287.72569,1.04622193554314,-0.248857768466998,0.0937868204676739,-0.92725060469247,408767524,142.190013714044,9.914328575714,0.126685544802667,0.851483847045072,0.858151453290475
"705",99.3,151,19043,74399,"CA","CA29",2007,29,21050,73328.77315,1.08800316792338,-0.156585956025698,-0.364691342775602,-0.850983115674708,362635849,137.99637676403,9.85445485895882,-0.344206200537775,0.839359426459673,0.859265710726131
"706",99.7,152,19993,74088,"CA","CA29",2007,29,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.00599312963385504,-0.92725060469247,399720049,141.396605334074,9.90313749127183,0.0375959404175542,0.828689936344522,0.860379967890331
"707",98,153,20192,74555,"CA","CA29",2007,29,21007,73408.86574,1.04622193554314,0.027957668856902,0.0836417717490992,-0.812726754623998,407716864,142.098557346653,9.91304176534094,0.116416165508135,0.818505423052786,0.861439871172318
"708",94.2,154,19924,74166,"CA","CA29",2007,29,20988,73446.90972,0.924092179354765,0.120229481298202,-0.0209302688885161,-0.908122424167115,396965776,141.152399908751,9.89968031419317,0.0101747973088958,0.809290863407883,0.862472597377471
"709",88.3,155,19976,74736,"CA","CA29",2007,29,20970,73484.9537,0.734469663167543,0.212501293739502,-0.000640171451366825,-0.768339566481828,399040576,141.336477952438,9.90228683195961,0.0308444051704665,0.800561280586395,0.863505323582624
"710",80.5,156,20209,75116,"CA","CA29",2007,29,20954,73520.99537,0.483782268886131,0.304773106180802,0.0902750728343211,-0.675150994691636,408403681,142.158362399122,9.91388332871825,0.123131507315941,0.79280165141174,0.864483695905564
"711",71.1,157,19587,74624,"CA","CA29",2007,29,20941,73556.03588,0.181671819367506,0.397044918622102,-0.152425708048502,-0.795805671851568,383650569,139.953563727402,9.88262135985474,-0.124439159154545,0.786496952707332,0.865434891151668
"712",60.4,158,20019,74494,"CA","CA29",2007,29,20928,73590.07523,-0.162219862531353,0.489316731063402,0.0161381783524297,-0.82768597272716,400760361,141.488515434999,9.90443710157172,0.0479162681795295,0.780192254002925,0.866358909320939
"713",48.9,159,20339,74036,"CA","CA29",2007,29,20918,73623.11343,-0.531823072048819,0.581588543504702,0.141000316427194,-0.940002725042707,413674921,142.614865985282,9.9202955041855,0.174391016187012,0.775342485768765,0.867255750684831
"714",37.2,160,19924,74632,"CA","CA29",2007,29,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.0209302688885161,-0.793843807182301,396965776,141.152399908751,9.89968031419317,0.0101747973088958,0.770977694358021,0.868125414700432
"715",94.2,154,20295,74494,"CA","CA162",2007,162,20988,73446.90972,0.924092179354765,0.120229481298202,0.123831772441914,-0.82768597272716,411887025,142.460520847005,9.918129829273,0.157060032982132,0.809290863407883,0.862472597377471
"716",88.3,155,20330,74745,"CA","CA162",2007,162,20970,73484.9537,0.734469663167543,0.212501293739502,0.137488568793841,-0.766132468728902,413308900,142.583308981101,9.91985290662239,0.170847568589162,0.800561280586395,0.863505323582624
"717",80.5,156,20408,75099,"CA","CA162",2007,162,20954,73520.99537,0.483782268886131,0.304773106180802,0.167923714949565,-0.679319957113829,416486464,142.856571427429,9.92368225982165,0.20153144318802,0.79280165141174,0.864483695905564
"718",71.1,157,19846,74684,"CA","CA162",2007,162,20941,73556.03588,0.181671819367506,0.397044918622102,-0.0513654150442399,-0.781091686832065,393863716,140.875831852025,9.89575775447419,-0.0208802550214587,0.786496952707332,0.865434891151668
"719",60.4,158,20019,74589,"CA","CA162",2007,162,20928,73590.07523,-0.162219862531353,0.489316731063402,0.0161381783524297,-0.804388829779612,400760361,141.488515434999,9.90443710157172,0.0479162681795295,0.780192254002925,0.866358909320939
"720",48.9,159,19863,74148,"CA","CA162",2007,162,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.044732113959018,-0.912536619672966,394538769,140.936155758556,9.89661398359295,-0.0141066525444637,0.775342485768765,0.867255750684831
"721",37.2,160,19820,74693,"CA","CA162",2007,162,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.0615104637628145,-0.778884589079139,392832400,140.783521763025,9.89444680788398,-0.0312454963239462,0.770977694358021,0.868125414700432
"723",99.3,151,20356,74287,"CA","CA164",2007,164,21050,73328.77315,1.08800316792338,-0.156585956025698,0.147633617512416,-0.878449221044449,414366736,142.674454616094,9.92113098770872,0.181082056613281,0.839359426459673,0.859265710726131
"724",99.7,152,20278,73993,"CA","CA164",2007,164,21028,73369.8206,1.10085893173268,-0.0643141435843981,0.117198471356692,-0.950547747640018,411197284,142.400842694136,9.91729183351253,0.150358940374847,0.828689936344522,0.860379967890331
"725",98,153,20166,74546,"CA","CA164",2007,164,21007,73408.86574,1.04622193554314,0.027957668856902,0.0734967230305246,-0.814933852376924,406667556,142.007042078905,9.91175329695316,0.106140172457572,0.818505423052786,0.861439871172318
"726",94.2,154,19941,74399,"CA","CA164",2007,164,20988,73446.90972,0.924092179354765,0.120229481298202,-0.0142969678032942,-0.850983115674708,397643481,141.212605669607,9.90053319270969,0.016935133539007,0.809290863407883,0.862472597377471
"727",88.3,155,19319,74598,"CA","CA164",2007,164,20970,73484.9537,0.734469663167543,0.212501293739502,-0.256997748686118,-0.802181732026687,373223761,138.992805569209,9.86884434659255,-0.232320001333781,0.800561280586395,0.863505323582624
"728",80.5,156,19760,74494,"CA","CA164",2007,164,20954,73520.99537,0.483782268886131,0.304773106180802,-0.0849221146518329,-0.82768597272716,390457600,140.570267126445,9.89141497130186,-0.0551912620680957,0.79280165141174,0.864483695905564
"729",71.1,157,19345,74909,"CA","CA164",2007,164,20941,73556.03588,0.181671819367506,0.397044918622102,-0.246852699967543,-0.725914243008925,374229025,139.086304142428,9.87018926713461,-0.221821308467747,0.786496952707332,0.865434891151668
"730",60.4,158,19181,74624,"CA","CA164",2007,164,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.31084454573086,-0.795805671851568,367910761,138.495487291103,9.86167548472169,-0.288162477627888,0.780192254002925,0.866358909320939
"731",48.9,159,19500,74503,"CA","CA164",2007,164,20918,73623.11343,-0.531823072048819,0.581588543504702,-0.186372601837579,-0.825478874974235,380250000,139.642400437689,9.87816974455184,-0.15937881328416,0.775342485768765,0.867255750684831
"732",37.2,160,19492,74883,"CA","CA164",2007,164,20909,73655.15046,-0.907854163470937,0.673860355946002,-0.189494155289448,-0.732290303184043,379938064,139.613752904218,9.8777594039634,-0.162595564566381,0.770977694358021,0.868125414700432
"733",94.2,154,20226,74442,"CA","CA169",2007,169,20988,73446.90972,0.924092179354765,0.120229481298202,0.096908373919543,-0.840438093077397,409091076,142.218142302591,9.91472418446212,0.129844025213044,0.809290863407883,0.862472597377471
"734",88.3,155,19898,74546,"CA","CA169",2007,169,20970,73484.9537,0.734469663167543,0.212501293739502,-0.0310753176070907,-0.814933852376924,395930404,141.060270806489,9.89837450314931,-0.000170121499760155,0.800561280586395,0.863505323582624
"735",80.5,156,20209,74866,"CA","CA169",2007,169,20954,73520.99537,0.483782268886131,0.304773106180802,0.0902750728343211,-0.736459265606236,408403681,142.158362399122,9.91388332871825,0.123131507315941,0.79280165141174,0.864483695905564
"736",71.1,157,19647,74606,"CA","CA169",2007,169,20941,73556.03588,0.181671819367506,0.397044918622102,-0.129014057159484,-0.80021986735742,386004609,140.167756634684,9.88567993388616,-0.100388037621678,0.786496952707332,0.865434891151668
"737",60.4,158,19267,74563,"CA","CA169",2007,169,20928,73590.07523,-0.162219862531353,0.489316731063402,-0.277287846123267,-0.810764889954731,371217289,138.805619482786,9.86614906688076,-0.25333860260754,0.780192254002925,0.866358909320939
